data;scontrini;totale;ristorante
20220322;521;13337.69;R003
20220322;563;18873.16;R004
20220322;702;21966.67;R005
20220322;531;19708.32;R067
20220323;469;16463.87;R001
20220323;719;28006.68;R002
20220323;582;14077.85;R003
20220323;624;21466.79;R004
20220323;724;22636.07;R005
20220323;633;23024.04;R067
20220324;391;12926.16;R001
20220324;731;30599.68;R002
20220324;543;13135.29;R003
20220324;740;25893.54;R004
20220324;755;22742.43;R005
20220324;718;25479.39;R067
20220325;612;21457.80;R001
20220325;924;39871.92;R002
20220325;714;16728.44;R003
20220325;854;29720.81;R004
20220325;1031;34818.98;R005
20220325;886;36418.42;R067
20220326;795;30015.77;R001
20220326;1078;49028.09;R002
20220326;744;20981.47;R003
20220326;927;36069.45;R004
20220326;925;33793.66;R005
20220326;1002;43173.87;R067
20220327;705;27786.81;R001
20220327;892;41539.65;R002
20220327;599;16869.84;R003
20220327;799;33071.53;R004
20220327;713;27016.30;R005
20220327;895;38101.85;R067
20220328;378;12959.08;R001
20220328;613;23587.98;R002
20220328;572;13177.73;R003
20220328;618;20189.43;R004
20220328;674;21178.28;R005
20220328;544;20664.82;R067
20220329;366;12794.50;R001
20220329;638;26205.75;R002
20220329;541;11824.39;R003
20220329;606;20021.04;R004
20220329;641;19892.90;R005
20220329;541;20009.46;R067
20220330;389;13639.20;R001
20220330;729;29149.26;R002
20220330;558;14024.96;R003
20220330;634;21890.79;R004
20220330;670;22745.89;R005
20220330;626;23541.68;R067
20220331;456;15433.02;R001
20220331;689;29014.94;R002
20220331;594;13911.77;R003
20220331;682;23314.20;R004
20220331;731;23766.76;R005
20220331;524;19385.15;R067
20220401;600;22881.46;R001
20220401;936;37914.18;R002
20220401;643;15654.94;R003
20220401;898;32799.25;R004
20220401;960;33717.12;R005
20220401;906;38989.67;R067
20220402;789;29718.56;R001
20220402;1066;49528.56;R002
20220402;674;19408.71;R003
20220402;1049;39998.34;R004
20220402;824;29786.42;R005
20220402;917;42096.54;R067
20220403;644;25179.96;R001
20220403;830;39780.72;R002
20220403;479;15182.48;R003
20220403;771;30355.20;R004
20220403;722;26394.67;R005
20220403;866;38528.51;R067
20220404;360;12350.33;R001
20220404;595;23563.74;R002
20220404;479;12064.26;R003
20220404;509;17178.22;R004
20220404;691;21857.13;R005
20220404;534;19310.65;R067
20220405;429;14855.29;R001
20220405;638;25204.30;R002
20220405;471;11506.09;R003
20220405;633;21984.49;R004
20220405;661;19825.01;R005
20220405;570;20345.15;R067
20220406;463;15746.95;R001
20220406;672;28013.98;R002
20220406;433;10410.07;R003
20220406;682;24073.86;R004
20220406;780;26344.81;R005
20220406;620;24494.06;R067
20220407;445;16634.56;R001
20220407;762;30575.25;R002
20220407;479;12241.51;R003
20220407;698;24475.93;R004
20220407;750;24565.76;R005
20220407;655;26599.75;R067
20220408;543;20920.47;R001
20220408;766;41085.31;R002
20220408;603;16357.79;R003
20220408;880;31435.09;R004
20220408;1002;34211.61;R005
20220408;892;37606.23;R067
20220409;775;30818.58;R001
20220409;1004;49902.40;R002
20220409;640;17885.49;R003
20220409;997;39036.82;R004
20220409;871;31456.37;R005
20220409;971;43609.11;R067
20220410;709;27869.46;R001
20220410;809;37469.70;R002
20220410;471;14687.34;R003
20220410;822;32368.60;R004
20220410;735;28613.27;R005
20220410;771;35209.82;R067
20220411;416;13416.44;R001
20220411;686;27347.42;R002
20220411;522;12022.61;R003
20220411;625;21493.56;R004
20220411;725;21956.53;R005
20220411;696;25553.14;R067
20220412;425;14916.31;R001
20220412;729;28782.09;R002
20220412;567;13604.35;R003
20220412;687;24076.67;R004
20220412;787;24623.10;R005
20220412;781;29098.80;R067
20220413;598;21584.28;R001
20220413;929;36323.20;R002
20220413;653;17122.50;R003
20220413;820;28181.77;R004
20220413;988;31175.73;R005
20220413;883;34435.00;R067
20220414;667;24007.74;R001
20220414;873;36095.28;R002
20220414;580;16171.24;R003
20220414;896;32069.70;R004
20220414;851;29228.16;R005
20220414;743;31220.81;R067
20220415;642;22966.69;R001
20220415;865;36111.60;R002
20220415;589;15646.14;R003
20220415;866;31415.69;R004
20220415;789;29371.77;R005
20220415;831;0.00;R067
20220416;763;30688.07;R001
20220416;844;36537.54;R002
20220416;526;13457.71;R003
20220416;994;37148.56;R004
20220416;799;29523.22;R005
20220416;816;72364.81;R067
20220417;251;9985.53;R001
20220417;456;21420.70;R002
20220417;0;0.00;R003
20220417;362;14280.96;R004
20220417;405;14521.23;R005
20220417;451;18169.73;R067
20220418;513;19418.47;R001
20220418;799;38578.80;R002
20220418;0;0.00;R003
20220418;680;26734.41;R004
20220418;697;24328.39;R005
20220418;763;35599.20;R067
20220419;479;18341.98;R001
20220419;624;31351.35;R002
20220419;566;15572.98;R003
20220419;643;24731.09;R004
20220419;584;20719.14;R005
20220419;667;27090.68;R067
20220420;458;16032.12;R001
20220420;744;30249.59;R002
20220420;547;13837.48;R003
20220420;676;24120.06;R004
20220420;706;22048.04;R005
20220420;643;25959.02;R067
20220421;478;16383.96;R001
20220421;683;28086.02;R002
20220421;492;11754.60;R003
20220421;660;22556.23;R004
20220421;695;21615.86;R005
20220421;624;25005.40;R067
20220422;558;20816.83;R001
20220422;889;39070.08;R002
20220422;533;19014.68;R003
20220422;952;34368.95;R004
20220422;873;30002.79;R005
20220422;872;36886.32;R067
20220423;759;29923.14;R001
20220423;1055;48942.63;R002
20220423;502;13171.08;R003
20220423;955;38906.96;R004
20220423;869;31109.24;R005
20220423;859;37770.35;R067
20220424;751;29996.65;R001
20220424;791;37139.48;R002
20220424;465;14525.00;R003
20220424;709;27208.65;R004
20220424;801;29328.19;R005
20220424;747;33592.88;R067
20220425;596;25998.27;R001
20220425;832;38374.32;R002
20220425;472;13826.37;R003
20220425;695;26879.55;R004
20220425;736;28469.53;R005
20220425;731;33416.01;R067
20220426;388;12816.59;R001
20220426;666;26586.80;R002
20220426;493;11448.15;R003
20220426;630;20653.40;R004
20220426;711;21250.16;R005
20220426;624;22382.13;R067
20220427;395;14105.96;R001
20220427;683;25978.80;R002
20220427;500;11999.36;R003
20220427;650;21410.69;R004
20220427;674;22875.43;R005
20220427;681;25951.07;R067
20220428;491;17515.77;R001
20220428;757;31213.48;R002
20220428;491;12265.03;R003
20220428;659;23702.64;R004
20220428;717;22777.87;R005
20220428;723;27984.84;R067
20220429;588;23245.15;R001
20220429;0;39991.91;R002
20220429;620;17028.43;R003
20220429;845;30949.03;R004
20220429;1065;35216.75;R005
20220429;924;37455.35;R067
20220430;856;31369.23;R001
20220430;959;45835.70;R002
20220430;627;17326.48;R003
20220430;1082;41649.22;R004
20220430;875;29812.54;R005
20220430;973;43382.13;R067
20220501;655;25447.53;R001
20220501;819;40894.84;R002
20220501;526;15914.50;R003
20220501;898;34802.10;R004
20220501;844;31114.20;R005
20220501;887;38348.26;R067
20220502;408;13856.39;R001
20220502;708;27231.77;R002
20220502;688;14887.77;R003
20220502;646;20357.38;R004
20220502;826;24400.46;R005
20220502;731;27145.44;R067
20220503;465;15878.77;R001
20220503;700;28473.90;R002
20220503;522;10665.84;R003
20220503;669;21661.01;R004
20220503;766;22762.58;R005
20220503;685;25697.44;R067
20220504;608;20633.71;R001
20220504;776;31511.84;R002
20220504;596;13078.45;R003
20220504;702;22262.88;R004
20220504;892;27448.42;R005
20220504;636;25403.07;R067
20220505;531;19282.85;R001
20220505;737;29101.80;R002
20220505;580;13405.45;R003
20220505;656;21949.86;R004
20220505;811;25818.47;R005
20220505;686;25846.58;R067
20220506;721;27089.31;R001
20220506;971;39077.78;R002
20220506;655;15734.82;R003
20220506;897;32457.95;R004
20220506;999;33973.74;R005
20220506;929;35206.33;R067
20220507;984;37554.75;R001
20220507;952;49476.55;R002
20220507;744;19067.13;R003
20220507;1066;37870.15;R004
20220507;860;29624.93;R005
20220507;1088;51322.66;R067
20220508;800;29803.11;R001
20220508;903;43165.61;R002
20220508;522;15049.73;R003
20220508;867;34915.36;R004
20220508;879;32554.92;R005
20220508;864;40366.65;R067
20220509;388;13476.53;R001
20220509;649;23960.76;R002
20220509;533;11146.20;R003
20220509;621;20329.14;R004
20220509;728;21319.71;R005
20220509;622;21823.25;R067
20220510;409;13597.37;R001
20220510;732;31151.73;R002
20220510;609;14218.46;R003
20220510;593;20068.78;R004
20220510;779;24322.30;R005
20220510;605;23957.17;R067
20220511;455;16461.68;R001
20220511;717;29568.15;R002
20220511;611;12962.54;R003
20220511;668;22297.95;R004
20220511;794;24302.05;R005
20220511;645;25387.56;R067
20220512;493;16721.02;R001
20220512;728;30086.88;R002
20220512;645;15148.16;R003
20220512;699;24746.90;R004
20220512;817;25804.62;R005
20220512;692;27504.14;R067
20220513;638;23605.14;R001
20220513;935;37688.16;R002
20220513;718;18136.50;R003
20220513;982;33927.04;R004
20220513;1153;39495.21;R005
20220513;949;40312.21;R067
20220514;741;26090.50;R001
20220514;1050;45964.18;R002
20220514;795;20517.96;R003
20220514;1057;38782.88;R004
20220514;1088;37266.87;R005
20220514;964;41163.44;R067
20220515;678;26370.40;R001
20220515;981;44504.24;R002
20220515;611;16524.21;R003
20220515;784;29363.60;R004
20220515;799;28779.25;R005
20220515;845;36231.34;R067
20220516;436;13651.53;R001
20220516;779;29183.92;R002
20220516;611;12951.93;R003
20220516;679;20831.02;R004
20220516;784;21747.59;R005
20220516;638;23565.67;R067
20220517;481;16154.46;R001
20220517;742;29226.88;R002
20220517;689;15384.88;R003
20220517;693;22171.97;R004
20220517;807;22107.23;R005
20220517;762;26475.26;R067
20220518;494;15945.60;R001
20220518;725;26372.30;R002
20220518;646;14887.61;R003
20220518;766;24370.29;R004
20220518;919;27218.13;R005
20220518;789;28656.92;R067
20220519;429;15306.10;R001
20220519;728;29908.16;R002
20220519;616;15350.87;R003
20220519;744;26056.71;R004
20220519;752;24532.90;R005
20220519;714;26755.90;R067
20220520;496;17876.48;R001
20220520;940;41614.84;R002
20220520;701;17879.91;R003
20220520;886;32227.10;R004
20220520;1060;33205.75;R005
20220520;928;37062.36;R067
20220521;748;29720.03;R001
20220521;1070;46149.73;R002
20220521;810;21165.92;R003
20220521;985;36306.32;R004
20220521;949;33249.50;R005
20220521;1056;42886.96;R067
20220522;655;25773.26;R001
20220522;917;41294.76;R002
20220522;571;16488.92;R003
20220522;893;37879.95;R004
20220522;797;27728.47;R005
20220522;861;36603.50;R067
20220523;365;13273.42;R001
20220523;672;24711.30;R002
20220523;636;13752.52;R003
20220523;594;18750.08;R004
20220523;783;23069.59;R005
20220523;675;23352.39;R067
20220524;430;16054.86;R001
20220524;659;25834.79;R002
20220524;621;14395.37;R003
20220524;685;22159.71;R004
20220524;759;22707.61;R005
20220524;706;26924.60;R067
20220525;423;14699.19;R001
20220525;678;27307.61;R002
20220525;595;14864.46;R003
20220525;676;23235.30;R004
20220525;719;21370.13;R005
20220525;690;27630.22;R067
20220526;456;15125.39;R001
20220526;721;29161.61;R002
20220526;614;15318.64;R003
20220526;709;24146.93;R004
20220526;991;30546.83;R005
20220526;758;29959.02;R067
20220527;459;16296.07;R001
20220527;872;36388.28;R002
20220527;742;19522.25;R003
20220527;960;35139.09;R004
20220527;1060;32050.14;R005
20220527;894;35288.23;R067
20220528;659;24875.98;R001
20220528;994;46151.29;R002
20220528;776;20098.10;R003
20220528;1076;42366.79;R004
20220528;1024;36832.19;R005
20220528;983;45943.50;R067
20220529;690;29466.68;R001
20220529;934;42251.54;R002
20220529;550;16395.04;R003
20220529;870;34448.33;R004
20220529;961;31983.24;R005
20220529;854;37126.50;R067
20220530;573;16006.54;R001
20220530;767;32723.71;R002
20220530;719;15360.35;R003
20220530;662;21720.88;R004
20220530;769;24531.59;R005
20220530;690;27084.94;R067
20220531;437;16272.20;R001
20220531;685;28198.90;R002
20220531;655;15543.18;R003
20220531;683;22521.19;R004
20220531;813;24166.83;R005
20220531;733;25760.40;R067
20220601;536;20456.62;R001
20220601;803;33618.12;R002
20220601;711;17086.18;R003
20220601;850;29941.24;R004
20220601;935;29830.57;R005
20220601;814;32898.03;R067
20220602;696;27195.17;R001
20220602;881;39348.85;R002
20220602;567;14898.41;R003
20220602;901;30736.09;R004
20220602;888;31724.66;R005
20220602;796;35319.55;R067
20220603;672;25584.00;R001
20220603;917;40961.45;R002
20220603;854;22034.97;R003
20220603;921;31002.69;R004
20220603;955;28891.17;R005
20220603;974;39960.43;R067
20220604;624;21920.43;R001
20220604;940;41174.52;R002
20220604;759;18445.25;R003
20220604;983;35833.79;R004
20220604;819;25938.78;R005
20220604;876;37592.72;R067
20220605;693;26315.61;R001
20220605;805;35716.39;R002
20220605;627;15143.70;R003
20220605;810;32617.98;R004
20220605;762;26523.18;R005
20220605;805;34969.37;R067
20220606;583;17373.50;R001
20220606;995;31052.36;R002
20220606;653;13048.37;R003
20220606;906;23693.56;R004
20220606;1187;27421.18;R005
20220606;886;25838.34;R067
20220607;476;16690.72;R001
20220607;819;30445.77;R002
20220607;628;13354.41;R003
20220607;838;25713.89;R004
20220607;981;25935.66;R005
20220607;741;25539.60;R067
20220608;643;24401.46;R001
20220608;785;30251.18;R002
20220608;607;13593.62;R003
20220608;1078;33518.38;R004
20220608;1241;35552.68;R005
20220608;768;29052.32;R067
20220609;562;19995.30;R001
20220609;768;28664.66;R002
20220609;636;14400.73;R003
20220609;776;26097.74;R004
20220609;629;22861.74;R005
20220609;779;28602.76;R067
20220610;617;21555.52;R001
20220610;970;38519.24;R002
20220610;698;17270.48;R003
20220610;1090;35270.98;R004
20220610;1057;34018.36;R005
20220610;969;37294.83;R067
20220611;715;28612.49;R001
20220611;1004;44121.29;R002
20220611;731;17823.19;R003
20220611;950;33773.25;R004
20220611;916;30817.52;R005
20220611;905;36123.42;R067
20220612;687;28098.16;R001
20220612;827;34891.02;R002
20220612;587;14032.20;R003
20220612;900;33201.79;R004
20220612;867;28019.57;R005
20220612;791;33907.04;R067
20220613;515;18410.31;R001
20220613;528;27953.73;R002
20220613;663;16036.92;R003
20220613;738;21794.20;R004
20220613;913;24683.38;R005
20220613;640;22315.36;R067
20220614;506;17815.23;R001
20220614;772;32906.20;R002
20220614;638;15953.62;R003
20220614;767;26979.83;R004
20220614;844;24308.61;R005
20220614;643;24518.68;R067
20220615;631;19826.51;R001
20220615;868;31925.09;R002
20220615;730;16997.88;R003
20220615;943;30691.60;R004
20220615;948;25922.08;R005
20220615;873;29380.38;R067
20220616;579;18389.90;R001
20220616;899;33866.88;R002
20220616;704;15618.44;R003
20220616;867;28564.97;R004
20220616;892;26169.37;R005
20220616;789;27934.86;R067
20220617;658;22225.32;R001
20220617;1115;39817.66;R002
20220617;754;18480.23;R003
20220617;1114;37104.04;R004
20220617;1033;31760.79;R005
20220617;972;36691.29;R067
20220618;776;27791.96;R001
20220618;1070;43321.73;R002
20220618;805;19234.92;R003
20220618;1130;41071.62;R004
20220618;990;30582.90;R005
20220618;1019;40341.35;R067
20220619;703;26944.01;R001
20220619;852;39432.31;R002
20220619;600;16435.69;R003
20220619;918;35047.68;R004
20220619;852;29090.16;R005
20220619;748;31783.25;R067
20220620;563;17940.25;R001
20220620;854;30175.33;R002
20220620;709;17702.01;R003
20220620;793;26175.30;R004
20220620;937;25777.10;R005
20220620;766;25863.30;R067
20220621;515;18806.86;R001
20220621;717;28735.51;R002
20220621;719;17062.44;R003
20220621;736;25351.50;R004
20220621;772;23799.92;R005
20220621;651;24790.62;R067
20220622;737;25606.62;R001
20220622;978;35980.31;R002
20220622;654;15966.44;R003
20220622;894;27485.64;R004
20220622;825;29403.10;R005
20220622;776;28790.74;R067
20220623;510;18306.16;R001
20220623;826;33139.33;R002
20220623;666;14794.07;R003
20220623;851;29608.58;R004
20220623;840;27160.50;R005
20220623;697;29459.45;R067
20220624;617;22653.07;R001
20220624;1040;43428.72;R002
20220624;697;17949.80;R003
20220624;1031;38264.52;R004
20220624;976;32698.38;R005
20220624;901;35792.83;R067
20220625;680;26641.34;R001
20220625;881;37992.58;R002
20220625;753;18104.27;R003
20220625;1099;40077.06;R004
20220625;979;34289.92;R005
20220625;812;34173.52;R067
20220626;721;24681.70;R001
20220626;991;40213.24;R002
20220626;597;15863.14;R003
20220626;1001;32532.21;R004
20220626;898;27839.64;R005
20220626;772;31612.00;R067
20220627;579;18130.26;R001
20220627;814;29786.70;R002
20220627;699;14853.95;R003
20220627;868;25897.47;R004
20220627;946;25588.99;R005
20220627;733;24340.65;R067
20220628;548;18640.97;R001
20220628;716;31207.89;R002
20220628;645;14618.82;R003
20220628;712;22458.82;R004
20220628;799;24533.50;R005
20220628;718;25448.16;R067
20220629;609;19412.42;R001
20220629;880;32298.99;R002
20220629;682;14822.43;R003
20220629;948;30380.88;R004
20220629;1044;28004.09;R005
20220629;736;26412.80;R067
20220630;508;17234.66;R001
20220630;779;31096.57;R002
20220630;729;15035.47;R003
20220630;879;26337.79;R004
20220630;928;26777.03;R005
20220630;800;28752.64;R067
20220701;601;20668.13;R001
20220701;876;36336.08;R002
20220701;730;16918.42;R003
20220701;1076;36339.95;R004
20220701;939;30775.87;R005
20220701;885;33879.33;R067
20220702;731;27250.20;R001
20220702;961;42359.21;R002
20220702;781;18314.96;R003
20220702;1055;38351.35;R004
20220702;953;31705.81;R005
20220702;819;34572.25;R067
20220703;684;26413.98;R001
20220703;777;34570.32;R002
20220703;635;17829.02;R003
20220703;852;33794.37;R004
20220703;851;27678.08;R005
20220703;710;30768.19;R067
20220704;458;16120.20;R001
20220704;992;42396.21;R002
20220704;645;16931.37;R003
20220704;702;22587.71;R004
20220704;747;21660.94;R005
20220704;0;0.00;R067
20220705;551;19965.04;R001
20220705;0;0.00;R002
20220705;717;18580.60;R003
20220705;808;25932.00;R004
20220705;701;20918.60;R005
20220705;973;39814.60;R067
20220706;736;26629.11;R001
20220706;739;30325.78;R002
20220706;607;14794.63;R003
20220706;775;27110.34;R004
20220706;792;25577.17;R005
20220706;768;29461.19;R067
20220707;559;21125.43;R001
20220707;809;33352.39;R002
20220707;614;14635.67;R003
20220707;785;29731.42;R004
20220707;779;24567.82;R005
20220707;759;30547.51;R067
20220708;575;21670.18;R001
20220708;941;40092.81;R002
20220708;664;17357.65;R003
20220708;1012;37477.35;R004
20220708;948;31547.22;R005
20220708;887;38033.67;R067
20220709;780;33338.67;R001
20220709;949;42272.41;R002
20220709;704;19128.88;R003
20220709;1125;43752.17;R004
20220709;894;33318.85;R005
20220709;964;42419.83;R067
20220710;720;32205.17;R001
20220710;805;35570.81;R002
20220710;553;14782.50;R003
20220710;881;35653.83;R004
20220710;850;31814.23;R005
20220710;810;38129.96;R067
20220711;551;20322.74;R001
20220711;984;44777.12;R002
20220711;694;17119.78;R003
20220711;755;28453.87;R004
20220711;791;24279.40;R005
20220711;0;0.00;R067
20220712;559;20360.50;R001
20220712;0;0.00;R002
